; "Tesla K80", "CC", 3.7, "Multiprocessors", 13, "Memory [MiB]", 11519, "MemoryFree [MiB]", 11430, "MemClock [MHz]", 2505, "GPUClock [MHz]", 875, "CUDA Runtime", 7050, "cufft", 7050
; "Time_ContextCreate [ms]", 25.5012
; "Time_ContextDestroy [ms]", 150.081
"library","inplace","complex","precision","dim","kind","nx","ny","nz","run","success","Time_Device [ms]","Time_Allocation [ms]","Time_PlanInit [ms]","Time_Upload [ms]","Time_FFT [ms]","Time_iFFT [ms]","Time_Download [ms]","Time_PlanDestroy [ms]","Time_Total [ms]","Size_DeviceBuffer [bytes]","Size_DevicePlan [bytes]","Size_DeviceTransfer [bytes]"
"CuFFT","Inplace","Complex","float",1,"powerof2",2097152,0,0,4,"Success",5.03149,0.190891,1.02608,1.58797,0.678176,0.660704,2.04096,0.356309,6.60558,1.67772e+07,1.67772e+07,1.67772e+07
"CuFFT","Inplace","Complex","float",1,"powerof2",4194304,0,0,0,"Success",9.68826,0.229381,1.06213,3.50422,1.32221,1.29072,3.49936,0.412912,11.3935,3.35544e+07,3.35544e+07,3.35544e+07
"CuFFT","Inplace","Complex","float",1,"powerof2",4194304,0,0,1,"Success",9.64509,0.249578,1.06187,3.45533,1.3191,1.29277,3.49632,0.410165,11.3677,3.35544e+07,3.35544e+07,3.35544e+07
"CuFFT","Inplace","Complex","float",1,"powerof2",4194304,0,0,2,"Success",9.67023,0.254781,1.06367,3.46259,1.31984,1.29386,3.51258,0.41717,11.4067,3.35544e+07,3.35544e+07,3.35544e+07
"CuFFT","Inplace","Complex","float",1,"powerof2",4194304,0,0,3,"Success",9.66556,0.252202,1.06048,3.45846,1.31616,1.30045,3.50768,0.418005,11.3971,3.35544e+07,3.35544e+07,3.35544e+07
"CuFFT","Inplace","Complex","float",1,"powerof2",4194304,0,0,4,"Success",9.64507,0.247824,1.06272,3.46118,1.31405,1.28918,3.50506,0.415224,11.3716,3.35544e+07,3.35544e+07,3.35544e+07
"CuFFT","Inplace","Complex","float",1,"powerof2",8388608,0,0,0,"Success",18.9005,0.288863,1.04488,7.32637,2.60566,2.57174,6.31005,0.471814,20.707,6.71089e+07,6.71089e+07,6.71089e+07
"CuFFT","Inplace","Complex","float",1,"powerof2",8388608,0,0,1,"Success",19.0148,0.286709,1.04603,7.45155,2.59981,2.568,6.30941,0.469948,20.8185,6.71089e+07,6.71089e+07,6.71089e+07
"CuFFT","Inplace","Complex","float",1,"powerof2",8388608,0,0,2,"Success",18.9372,0.289899,1.0481,7.34851,2.60096,2.57133,6.32768,0.447808,20.7239,6.71089e+07,6.71089e+07,6.71089e+07
"CuFFT","Inplace","Complex","float",1,"powerof2",8388608,0,0,3,"Success",18.8882,0.293813,1.04579,7.31978,2.60182,2.56394,6.31552,0.467408,20.6961,6.71089e+07,6.71089e+07,6.71089e+07
"CuFFT","Inplace","Complex","float",1,"powerof2",8388608,0,0,4,"Success",18.8851,0.289631,1.04573,7.31453,2.60099,2.56842,6.31469,0.46562,20.6869,6.71089e+07,6.71089e+07,6.71089e+07
"CuFFT","Inplace","Complex","float",1,"powerof2",16777216,0,0,0,"Success",37.4699,0.313657,1.08439,14.6229,5.16573,5.11587,12.4785,0.463644,39.3325,1.34218e+08,1.34218e+08,1.34218e+08
"CuFFT","Inplace","Complex","float",1,"powerof2",16777216,0,0,1,"Success",37.2183,0.309926,1.08729,14.6062,5.15523,5.1143,12.2563,0.486634,39.1033,1.34218e+08,1.34218e+08,1.34218e+08
"CuFFT","Inplace","Complex","float",1,"powerof2",16777216,0,0,2,"Success",37.2933,0.3091,1.0851,14.6695,5.15878,5.12125,12.2546,0.488295,39.1768,1.34218e+08,1.34218e+08,1.34218e+08
"CuFFT","Inplace","Complex","float",1,"powerof2",16777216,0,0,3,"Success",37.3794,0.308252,1.08518,14.6737,5.15696,5.11971,12.3412,0.486369,39.2601,1.34218e+08,1.34218e+08,1.34218e+08
"CuFFT","Inplace","Complex","float",1,"powerof2",16777216,0,0,4,"Success",37.2466,0.304996,1.08446,14.6223,5.15709,5.12886,12.2488,0.487675,39.1247,1.34218e+08,1.34218e+08,1.34218e+08
"CuFFT","Inplace","Complex","float",1,"powerof2",33554432,0,0,0,"Success",76.472,0.366731,1.14518,29.3295,11.4716,11.4712,24.1108,0.52075,78.5058,2.68435e+08,2.68435e+08,2.68435e+08
"CuFFT","Inplace","Complex","float",1,"powerof2",33554432,0,0,1,"Success",76.3684,0.366181,1.14649,29.2192,11.4808,11.4546,24.1213,0.497468,78.3795,2.68435e+08,2.68435e+08,2.68435e+08
"CuFFT","Inplace","Complex","float",1,"powerof2",33554432,0,0,2,"Success",76.5213,0.371805,1.14448,29.204,11.4898,11.4379,24.3035,0.503574,78.5421,2.68435e+08,2.68435e+08,2.68435e+08
"CuFFT","Inplace","Complex","float",1,"powerof2",33554432,0,0,3,"Success",76.2618,0.364083,1.14431,29.1386,11.4861,11.4409,24.1094,0.525311,78.2964,2.68435e+08,2.68435e+08,2.68435e+08
"CuFFT","Inplace","Complex","float",1,"powerof2",33554432,0,0,4,"Success",76.2598,0.373154,1.14609,29.1234,11.4808,11.4504,24.1201,0.527188,78.3072,2.68435e+08,2.68435e+08,2.68435e+08
"CuFFT","Inplace","Complex","float",1,"powerof2",67108864,0,0,0,"Success",160.01,0.47692,1.25806,58.2974,26.8364,26.7593,48.0267,0.568917,162.315,5.36871e+08,5.36871e+08,5.36871e+08
"CuFFT","Inplace","Complex","float",1,"powerof2",67108864,0,0,1,"Success",160.227,0.482511,1.25843,58.483,26.8364,26.7968,48.0188,0.562068,162.531,5.36871e+08,5.36871e+08,5.36871e+08
"CuFFT","Inplace","Complex","float",1,"powerof2",67108864,0,0,2,"Success",159.843,0.480367,1.26037,58.2588,26.8432,26.7999,47.8532,0.599131,162.184,5.36871e+08,5.36871e+08,5.36871e+08
"CuFFT","Inplace","Complex","float",1,"powerof2",67108864,0,0,3,"Success",160.717,0.508724,1.3391,58.981,26.7813,26.7985,48.0695,0.610051,163.175,5.36871e+08,5.36871e+08,5.36871e+08
"CuFFT","Inplace","Complex","float",1,"powerof2",67108864,0,0,4,"Success",160.265,0.480504,1.26301,58.6802,26.8091,26.8328,47.8544,0.606824,162.616,5.36871e+08,5.36871e+08,5.36871e+08
"CuFFT","Inplace","Complex","float",1,"powerof2",134217728,0,0,0,"Success",320.846,0.714435,1.49163,116.639,54.4072,54.3818,95.3286,0.712287,323.765,1.07374e+09,1.07374e+09,1.07374e+09
"CuFFT","Inplace","Complex","float",1,"powerof2",134217728,0,0,1,"Success",320.936,0.719425,1.51907,116.583,54.3548,54.398,95.515,0.709385,323.885,1.07374e+09,1.07374e+09,1.07374e+09
"CuFFT","Inplace","Complex","float",1,"powerof2",134217728,0,0,2,"Success",320.567,0.707375,1.49412,116.342,54.4065,54.3916,95.3354,0.709656,323.479,1.07374e+09,1.07374e+09,1.07374e+09
"CuFFT","Inplace","Complex","float",1,"powerof2",134217728,0,0,3,"Success",320.838,0.708801,1.4936,116.415,54.4021,54.3956,95.537,0.802322,323.844,1.07374e+09,1.07374e+09,1.07374e+09
"CuFFT","Inplace","Complex","float",1,"powerof2",134217728,0,0,4,"Success",321.503,0.7143,1.49773,116.458,54.3989,54.3532,96.2024,0.703173,324.419,1.07374e+09,1.07374e+09,1.07374e+09
"CuFFT","Inplace","Complex","float",2,"powerof2",512,512,0,0,"Success",0.862475,0.164081,1.15237,0.267616,0.100512,0.083232,0.353632,0.344151,2.52378,2.09715e+06,2.09715e+06,2.09715e+06
"CuFFT","Inplace","Complex","float",2,"powerof2",512,512,0,1,"Success",0.854939,0.160503,1.0306,0.268128,0.09648,0.08464,0.349216,0.34346,2.39015,2.09715e+06,2.09715e+06,2.09715e+06
"CuFFT","Inplace","Complex","float",2,"powerof2",512,512,0,2,"Success",0.85087,0.159928,1.02805,0.267456,0.094304,0.083904,0.348352,0.342525,2.38205,2.09715e+06,2.09715e+06,2.09715e+06
"CuFFT","Inplace","Complex","float",2,"powerof2",512,512,0,3,"Success",0.852923,0.159842,1.03045,0.27184,0.094272,0.082752,0.348,0.348599,2.39256,2.09715e+06,2.09715e+06,2.09715e+06
"CuFFT","Inplace","Complex","float",2,"powerof2",512,512,0,4,"Success",0.854351,0.163165,1.02829,0.267456,0.095136,0.084256,0.352672,0.342259,2.38871,2.09715e+06,2.09715e+06,2.09715e+06
"CuFFT","Inplace","Complex","float",2,"powerof2",1024,1024,0,0,"Success",2.69806,0.171869,1.06794,0.825728,0.338144,0.32976,1.14944,0.349608,4.28817,8.38861e+06,8.38861e+06,8.38861e+06
"CuFFT","Inplace","Complex","float",2,"powerof2",1024,1024,0,1,"Success",2.70352,0.163487,1.03158,0.827744,0.34112,0.3264,1.14797,0.34485,4.24419,8.38861e+06,8.38861e+06,8.38861e+06
"CuFFT","Inplace","Complex","float",2,"powerof2",1024,1024,0,2,"Success",2.70386,0.162935,1.03215,0.82624,0.340672,0.327968,1.14928,0.343785,4.24343,8.38861e+06,8.38861e+06,8.38861e+06
"CuFFT","Inplace","Complex","float",2,"powerof2",1024,1024,0,3,"Success",2.70946,0.162174,1.03376,0.827584,0.342784,0.328608,1.14806,0.343872,4.2499,8.38861e+06,8.38861e+06,8.38861e+06
"CuFFT","Inplace","Complex","float",2,"powerof2",1024,1024,0,4,"Success",2.70086,0.163067,1.03233,0.826432,0.337728,0.329728,1.14742,0.343771,4.24072,8.38861e+06,8.38861e+06,8.38861e+06
"CuFFT","Inplace","Complex","float",2,"powerof2",2048,2048,0,0,"Success",9.54329,0.238386,1.07407,3.49808,1.28186,1.24608,3.44429,0.420533,11.2772,3.35544e+07,3.35544e+07,3.35544e+07
"CuFFT","Inplace","Complex","float",2,"powerof2",2048,2048,0,1,"Success",9.56208,0.273854,1.07407,3.50102,1.27706,1.24442,3.4585,0.413953,11.3248,3.35544e+07,3.35544e+07,3.35544e+07
"CuFFT","Inplace","Complex","float",2,"powerof2",2048,2048,0,2,"Success",9.54782,0.251503,1.07751,3.49622,1.27453,1.24477,3.44998,0.420138,11.2979,3.35544e+07,3.35544e+07,3.35544e+07
"CuFFT","Inplace","Complex","float",2,"powerof2",2048,2048,0,3,"Success",9.79081,0.248981,1.07414,3.48102,1.27917,1.24432,3.70739,0.419247,11.5341,3.35544e+07,3.35544e+07,3.35544e+07
"CuFFT","Inplace","Complex","float",2,"powerof2",2048,2048,0,4,"Success",9.65926,0.249317,1.07408,3.4863,1.27766,1.24538,3.56851,0.402818,11.3864,3.35544e+07,3.35544e+07,3.35544e+07
"CuFFT","Inplace","Complex","float",2,"powerof2",4096,4096,0,0,"Success",36.9633,0.30447,1.09803,14.4822,4.99306,4.93942,12.455,0.466336,38.8331,1.34218e+08,1.34218e+08,1.34218e+08
"CuFFT","Inplace","Complex","float",2,"powerof2",4096,4096,0,1,"Success",36.7242,0.308186,1.10052,14.4374,4.99578,4.94394,12.2597,0.490249,38.6243,1.34218e+08,1.34218e+08,1.34218e+08
"CuFFT","Inplace","Complex","float",2,"powerof2",4096,4096,0,2,"Success",36.798,0.310675,1.09822,14.5039,4.99325,4.95754,12.2515,0.484801,38.6925,1.34218e+08,1.34218e+08,1.34218e+08
"CuFFT","Inplace","Complex","float",2,"powerof2",4096,4096,0,3,"Success",36.7734,0.306311,1.10093,14.4843,4.99414,4.95357,12.2504,0.48408,38.6656,1.34218e+08,1.34218e+08,1.34218e+08
"CuFFT","Inplace","Complex","float",2,"powerof2",4096,4096,0,4,"Success",36.7831,0.307838,1.09827,14.5037,4.99658,4.94243,12.2498,0.49078,38.6809,1.34218e+08,1.34218e+08,1.34218e+08
"CuFFT","Inplace","Complex","float",2,"powerof2",8192,8192,0,0,"Success",147.084,0.486561,1.26981,57.8014,20.6794,20.6233,47.89,0.575632,149.417,5.36871e+08,5.36871e+08,5.36871e+08
"CuFFT","Inplace","Complex","float",2,"powerof2",8192,8192,0,1,"Success",147.214,0.479073,1.26978,57.5956,20.7916,20.691,48.047,0.567093,149.531,5.36871e+08,5.36871e+08,5.36871e+08
"CuFFT","Inplace","Complex","float",2,"powerof2",8192,8192,0,2,"Success",147.052,0.480095,1.27731,57.7016,20.7224,20.6724,47.8687,0.598761,149.409,5.36871e+08,5.36871e+08,5.36871e+08
"CuFFT","Inplace","Complex","float",2,"powerof2",8192,8192,0,3,"Success",147.454,0.484507,1.26987,57.8994,20.6814,20.7816,47.869,0.576185,149.786,5.36871e+08,5.36871e+08,5.36871e+08
"CuFFT","Inplace","Complex","float",2,"powerof2",8192,8192,0,4,"Success",147.077,0.477141,1.27636,57.6424,20.7326,20.7556,47.8589,0.718902,149.55,5.36871e+08,5.36871e+08,5.36871e+08
"CuFFT","Inplace","Complex","float",3,"powerof2",64,64,64,0,"Success",0.863598,0.163633,1.0428,0.267648,0.094464,0.081632,0.362464,0.343661,2.41437,2.09715e+06,2.09715e+06,2.09715e+06
"CuFFT","Inplace","Complex","float",3,"powerof2",64,64,64,1,"Success",0.861582,0.16095,1.04257,0.268,0.092576,0.081824,0.362272,0.349163,2.41495,2.09715e+06,2.09715e+06,2.09715e+06
"CuFFT","Inplace","Complex","float",3,"powerof2",64,64,64,2,"Success",0.859908,0.164801,1.04251,0.268096,0.09376,0.080512,0.362016,0.347171,2.41508,2.09715e+06,2.09715e+06,2.09715e+06
"CuFFT","Inplace","Complex","float",3,"powerof2",64,64,64,3,"Success",0.890305,0.160493,1.04199,0.267552,0.0936,0.0824,0.36816,0.348379,2.44183,2.09715e+06,2.09715e+06,2.09715e+06
"CuFFT","Inplace","Complex","float",3,"powerof2",64,64,64,4,"Success",0.862039,0.16118,1.04205,0.267648,0.093152,0.082624,0.362016,0.3433,2.40928,2.09715e+06,2.09715e+06,2.09715e+06
"CuFFT","Inplace","Complex","float",3,"powerof2",128,128,128,0,"Success",5.01229,0.179818,1.04369,1.5937,0.639936,0.619072,2.1023,0.356183,6.59276,1.67772e+07,1.67772e+07,1.67772e+07
"CuFFT","Inplace","Complex","float",3,"powerof2",128,128,128,1,"Success",5.05222,0.198225,1.0474,1.58886,0.642272,0.619424,2.14022,0.36078,6.65938,1.67772e+07,1.67772e+07,1.67772e+07
"CuFFT","Inplace","Complex","float",3,"powerof2",128,128,128,2,"Success",5.05016,0.200042,1.07964,1.58922,0.643808,0.619264,2.13651,0.358379,6.68901,1.67772e+07,1.67772e+07,1.67772e+07
"CuFFT","Inplace","Complex","float",3,"powerof2",128,128,128,3,"Success",5.05181,0.193822,1.04418,1.58726,0.640512,0.620416,2.14125,0.36257,6.65317,1.67772e+07,1.67772e+07,1.67772e+07
"CuFFT","Inplace","Complex","float",3,"powerof2",128,128,128,4,"Success",5.06149,0.193301,1.04708,1.59005,0.646496,0.620288,2.14074,0.362703,6.66522,1.67772e+07,1.67772e+07,1.67772e+07
"CuFFT","Inplace","Complex","float",3,"powerof2",128,256,128,0,"Success",9.55452,0.233493,1.08003,3.53021,1.26598,1.23347,3.45078,0.419874,11.2887,3.35544e+07,3.35544e+07,3.35544e+07
"CuFFT","Inplace","Complex","float",3,"powerof2",128,256,128,1,"Success",9.52044,0.252686,1.08258,3.47981,1.26275,1.23526,3.46048,0.41333,11.27,3.35544e+07,3.35544e+07,3.35544e+07
"CuFFT","Inplace","Complex","float",3,"powerof2",128,256,128,2,"Success",9.53572,0.250106,1.08138,3.50099,1.26416,1.23254,3.45405,0.413465,11.2818,3.35544e+07,3.35544e+07,3.35544e+07
"CuFFT","Inplace","Complex","float",3,"powerof2",128,256,128,3,"Success",9.51903,0.253112,1.08112,3.49062,1.26365,1.22979,3.45162,0.420324,11.2744,3.35544e+07,3.35544e+07,3.35544e+07
"CuFFT","Inplace","Complex","float",3,"powerof2",128,256,128,4,"Success",9.53948,0.25047,1.27105,3.50554,1.26304,1.23043,3.45744,0.424342,11.4862,3.35544e+07,3.35544e+07,3.35544e+07
"CuFFT","Inplace","Complex","float",3,"powerof2",256,256,256,0,"Success",36.7702,0.309808,1.10434,14.6179,4.91411,4.86762,12.2833,0.485002,38.6703,1.34218e+08,1.34218e+08,1.34218e+08
"CuFFT","Inplace","Complex","float",3,"powerof2",256,256,256,1,"Success",36.7757,0.31901,1.13027,14.6322,4.91187,4.87034,12.2762,0.490298,38.7164,1.34218e+08,1.34218e+08,1.34218e+08
"CuFFT","Inplace","Complex","float",3,"powerof2",256,256,256,2,"Success",36.8835,0.312574,1.10587,14.5429,4.91142,4.87251,12.4688,0.458951,38.7618,1.34218e+08,1.34218e+08,1.34218e+08
"CuFFT","Inplace","Complex","float",3,"powerof2",256,256,256,3,"Success",37.0986,0.308843,1.17324,14.656,4.91008,4.86422,12.5856,0.463952,39.0455,1.34218e+08,1.34218e+08,1.34218e+08
"CuFFT","Inplace","Complex","float",3,"powerof2",256,256,256,4,"Success",36.8583,0.309898,1.10652,14.7289,4.91674,4.87302,12.2531,0.481281,38.757,1.34218e+08,1.34218e+08,1.34218e+08
"CuFFT","Inplace","Complex","float",3,"powerof2",512,512,512,0,"Success",359.869,0.708781,1.5141,124.59,66.2607,66.1256,102.807,0.714868,362.808,1.07374e+09,1.07374e+09,1.07374e+09
"CuFFT","Inplace","Complex","float",3,"powerof2",512,512,512,1,"Success",360.71,0.705971,1.51921,125.261,66.3131,66.05,102.998,0.720087,363.657,1.07374e+09,1.07374e+09,1.07374e+09
"CuFFT","Inplace","Complex","float",3,"powerof2",512,512,512,2,"Success",360.914,0.713068,1.51492,124.876,66.3108,66.1293,103.508,0.706652,363.85,1.07374e+09,1.07374e+09,1.07374e+09
"CuFFT","Inplace","Complex","float",3,"powerof2",512,512,512,3,"Success",360.051,0.712738,1.51408,124.879,66.2081,66.0889,102.786,0.711368,362.991,1.07374e+09,1.07374e+09,1.07374e+09
"CuFFT","Inplace","Complex","float",3,"powerof2",512,512,512,4,"Success",359.605,0.714007,1.5135,123.966,66.3238,66.0922,103.14,0.760834,362.595,1.07374e+09,1.07374e+09,1.07374e+09
"CuFFT","Inplace","Complex","float",3,"powerof2",1024,512,512,0,"Success",747.069,1.16384,1.97688,262.269,132.883,132.991,218.839,0.970037,751.181,2.14748e+09,2.14748e+09,2.14748e+09
"CuFFT","Inplace","Complex","float",3,"powerof2",1024,512,512,1,"Success",747.799,1.16621,1.97364,262.57,133.004,132.967,219.172,0.968833,751.909,2.14748e+09,2.14748e+09,2.14748e+09
"CuFFT","Inplace","Complex","float",3,"powerof2",1024,512,512,2,"Success",747.811,1.16877,1.97564,262.725,132.991,132.992,219.015,0.973742,751.93,2.14748e+09,2.14748e+09,2.14748e+09
"CuFFT","Inplace","Complex","float",3,"powerof2",1024,512,512,3,"Success",747.608,1.16512,1.9743,262.186,133.006,132.968,219.362,0.973719,751.722,2.14748e+09,2.14748e+09,2.14748e+09
"CuFFT","Inplace","Complex","float",3,"powerof2",1024,512,512,4,"Success",747.14,1.16143,1.98014,262.269,132.977,133.056,218.755,0.975122,751.258,2.14748e+09,2.14748e+09,2.14748e+09
"CuFFT","Inplace","Complex","float",3,"powerof2",1024,1024,512,0,"Success",1525.89,2.06987,2.90558,537.006,267.682,267.636,453.482,1.49312,1532.36,4.29497e+09,4.29497e+09,4.29497e+09
"CuFFT","Inplace","Complex","float",3,"powerof2",1024,1024,512,1,"Success",1526.61,2.07222,2.87909,537.567,267.605,267.685,453.67,1.49381,1533.05,4.29497e+09,4.29497e+09,4.29497e+09
"CuFFT","Inplace","Complex","float",3,"powerof2",1024,1024,512,2,"Success",1526.67,2.07525,2.88506,537.225,267.76,267.55,454.057,1.49043,1533.12,4.29497e+09,4.29497e+09,4.29497e+09
"CuFFT","Inplace","Complex","float",3,"powerof2",1024,1024,512,3,"Success",1525.77,2.14933,2.87937,536.584,267.712,267.71,453.683,1.49545,1532.3,4.29497e+09,4.29497e+09,4.29497e+09
"CuFFT","Inplace","Complex","float",3,"powerof2",1024,1024,512,4,"Success",1526.91,2.07174,2.87899,537.517,267.748,267.667,453.894,1.5401,1533.4,4.29497e+09,4.29497e+09,4.29497e+09
"CuFFT","Inplace","Complex","float",3,"powerof2",1024,1024,1024,0,"Not enough GPU memory available. 11948146688<17179869184 (bytes)",0,0,0,0,0,0,0,0,0,8.58993e+09,0,0
"CuFFT","Inplace","Complex","float",3,"powerof2",1024,1024,1024,1,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"CuFFT","Inplace","Complex","float",3,"powerof2",1024,1024,1024,2,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"CuFFT","Inplace","Complex","float",3,"powerof2",1024,1024,1024,3,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"CuFFT","Inplace","Complex","float",3,"powerof2",1024,1024,1024,4,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"CuFFT","Inplace","Complex","float",1,"radix357",390625,0,0,0,"Success",1.23644,0.166191,1.02188,0.359456,0.180512,0.17088,0.469312,0.348465,2.77362,3.125e+06,3.125e+06,3.125e+06
"CuFFT","Inplace","Complex","float",1,"radix357",390625,0,0,1,"Success",1.23463,0.165574,1.02377,0.359104,0.178304,0.172512,0.470176,0.345514,2.77021,3.125e+06,3.125e+06,3.125e+06
"CuFFT","Inplace","Complex","float",1,"radix357",390625,0,0,2,"Success",1.23597,0.160293,1.02412,0.364096,0.175424,0.170464,0.471168,0.343755,2.76485,3.125e+06,3.125e+06,3.125e+06
"CuFFT","Inplace","Complex","float",1,"radix357",390625,0,0,3,"Success",1.22775,0.160244,1.02244,0.360512,0.174176,0.171008,0.46832,0.345234,2.75635,3.125e+06,3.125e+06,3.125e+06
"CuFFT","Inplace","Complex","float",1,"radix357",390625,0,0,4,"Success",1.23111,0.163775,1.02239,0.359296,0.175872,0.172224,0.468704,0.348955,2.76692,3.125e+06,3.125e+06,3.125e+06
"CuFFT","Inplace","Complex","float",1,"radix357",823543,0,0,0,"Success",2.34897,0.165404,1.02282,0.669408,0.34816,0.333984,0.941696,0.343305,3.88117,6.58834e+06,6.58834e+06,6.58834e+06
"CuFFT","Inplace","Complex","float",1,"radix357",823543,0,0,1,"Success",2.2905,0.160722,1.02184,0.669088,0.34704,0.33808,0.881184,0.345708,3.81945,6.58834e+06,6.58834e+06,6.58834e+06
"CuFFT","Inplace","Complex","float",1,"radix357",823543,0,0,2,"Success",2.28965,0.161168,1.02211,0.669504,0.341728,0.343264,0.880992,0.349701,3.82333,6.58834e+06,6.58834e+06,6.58834e+06
"CuFFT","Inplace","Complex","float",1,"radix357",823543,0,0,3,"Success",2.28942,0.165062,1.0233,0.67024,0.34544,0.335264,0.88288,0.344813,3.82329,6.58834e+06,6.58834e+06,6.58834e+06
"CuFFT","Inplace","Complex","float",1,"radix357",823543,0,0,4,"Success",2.2855,0.16109,1.02319,0.669856,0.346784,0.3344,0.878752,0.348432,3.8189,6.58834e+06,6.58834e+06,6.58834e+06
"CuFFT","Inplace","Complex","float",1,"radix357",1953125,0,0,0,"Success",4.92022,0.177312,1.0245,1.49923,0.742208,0.727904,1.89472,0.350756,6.47356,1.5625e+07,1.5625e+07,1.5625e+07
"CuFFT","Inplace","Complex","float",1,"radix357",1953125,0,0,1,"Success",4.92902,0.187356,1.02488,1.47926,0.738848,0.722336,1.92602,0.3546,6.49657,1.5625e+07,1.5625e+07,1.5625e+07
"CuFFT","Inplace","Complex","float",1,"radix357",1953125,0,0,2,"Success",4.93578,0.190455,1.02518,1.48026,0.744288,0.724608,1.92426,0.355248,6.50735,1.5625e+07,1.5625e+07,1.5625e+07
"CuFFT","Inplace","Complex","float",1,"radix357",1953125,0,0,3,"Success",4.93375,0.351875,1.03311,1.48042,0.737856,0.733664,1.92045,0.360735,6.68015,1.5625e+07,1.5625e+07,1.5625e+07
"CuFFT","Inplace","Complex","float",1,"radix357",1953125,0,0,4,"Success",4.93025,0.184051,1.02595,1.47984,0.736512,0.72528,1.9255,0.357705,6.49862,1.5625e+07,1.5625e+07,1.5625e+07
"CuFFT","Inplace","Complex","float",1,"radix357",5764801,0,0,0,"Success",14.7132,0.249629,1.0707,5.01866,2.58762,2.54291,4.48061,0.45557,16.4901,4.61184e+07,4.61184e+07,4.61184e+07
"CuFFT","Inplace","Complex","float",1,"radix357",5764801,0,0,1,"Success",14.6422,0.253987,1.06785,4.97821,2.56378,2.54275,4.47574,0.443925,16.4089,4.61184e+07,4.61184e+07,4.61184e+07
"CuFFT","Inplace","Complex","float",1,"radix357",5764801,0,0,2,"Success",14.7631,0.252097,1.07048,5.00237,2.64397,2.5527,4.4807,0.447527,16.5342,4.61184e+07,4.61184e+07,4.61184e+07
"CuFFT","Inplace","Complex","float",1,"radix357",5764801,0,0,3,"Success",14.7102,0.249371,1.06665,4.96205,2.58707,2.59587,4.48122,0.447376,16.4745,4.61184e+07,4.61184e+07,4.61184e+07
"CuFFT","Inplace","Complex","float",1,"radix357",5764801,0,0,4,"Success",14.8054,0.257078,1.06792,4.98502,2.64285,2.61328,4.48141,0.441139,16.5725,4.61184e+07,4.61184e+07,4.61184e+07
"CuFFT","Inplace","Complex","float",1,"radix357",9765625,0,0,0,"Success",24.9662,0.288891,1.05025,8.48912,4.49597,4.49933,7.3976,0.463953,26.7704,7.8125e+07,7.8125e+07,7.8125e+07
"CuFFT","Inplace","Complex","float",1,"radix357",9765625,0,0,1,"Success",24.8615,0.289525,1.0501,8.49315,4.48531,4.51091,7.28806,0.466689,26.6687,7.8125e+07,7.8125e+07,7.8125e+07
"CuFFT","Inplace","Complex","float",1,"radix357",9765625,0,0,2,"Success",24.9108,0.291321,1.05194,8.51939,4.50822,4.50509,7.29158,0.480668,26.7357,7.8125e+07,7.8125e+07,7.8125e+07
"CuFFT","Inplace","Complex","float",1,"radix357",9765625,0,0,3,"Success",24.8656,0.291628,1.0496,8.47555,4.50768,4.50909,7.28771,0.496807,26.7045,7.8125e+07,7.8125e+07,7.8125e+07
"CuFFT","Inplace","Complex","float",1,"radix357",9765625,0,0,4,"Success",24.9228,0.290073,1.05053,8.51619,4.51968,4.51123,7.29021,0.471712,26.736,7.8125e+07,7.8125e+07,7.8125e+07
"CuFFT","Inplace","Complex","float",1,"radix357",14348907,0,0,0,"Success",35.3067,0.302474,1.08135,12.4873,6.04762,6.14787,10.54,0.487949,37.1794,1.14791e+08,1.14791e+08,1.14791e+08
"CuFFT","Inplace","Complex","float",1,"radix357",14348907,0,0,1,"Success",35.3023,0.302128,1.07905,12.5104,6.13622,6.03763,10.5272,0.467252,37.1516,1.14791e+08,1.14791e+08,1.14791e+08
"CuFFT","Inplace","Complex","float",1,"radix357",14348907,0,0,2,"Success",35.1446,0.314514,1.11885,12.4999,6.02749,6.00128,10.5311,0.493036,37.0718,1.14791e+08,1.14791e+08,1.14791e+08
"CuFFT","Inplace","Complex","float",1,"radix357",14348907,0,0,3,"Success",35.1824,0.308641,1.08123,12.4575,6.03123,6.07437,10.5335,0.488018,37.0615,1.14791e+08,1.14791e+08,1.14791e+08
"CuFFT","Inplace","Complex","float",1,"radix357",14348907,0,0,4,"Success",35.3336,0.308895,1.07825,12.4647,6.05379,6.00854,10.5263,0.471369,37.193,1.14791e+08,1.14791e+08,1.14791e+08
"CuFFT","Inplace","Complex","float",1,"radix357",40353607,0,0,0,"Success",105.234,0.384641,1.18303,35.114,20.5522,20.5303,28.9545,0.541882,107.345,3.22829e+08,3.22829e+08,3.22829e+08
"CuFFT","Inplace","Complex","float",1,"radix357",40353607,0,0,1,"Success",105.16,0.385869,1.21128,35.0694,20.5446,20.5278,28.9328,0.544563,107.303,3.22829e+08,3.22829e+08,3.22829e+08
"CuFFT","Inplace","Complex","float",1,"radix357",40353607,0,0,2,"Success",105.051,0.378511,1.18743,34.9462,20.5719,20.5242,28.9163,0.51289,107.13,3.22829e+08,3.22829e+08,3.22829e+08
