; "ClFFT Informations","Device","Tesla K80","Hardware","OpenCL 1.2 CUDA","Software","352.39","OpenCL","OpenCL C 1.2 ","ComputeUnits","13","clFFT","2.12.1"
; "Time_ContextCreate [ms]", 861.308
; "Time_ContextDestroy [ms]", 68.547
"library","inplace","complex","precision","dim","kind","nx","ny","nz","run","success","Time_Device [ms]","Time_Allocation [ms]","Time_PlanInit [ms]","Time_Upload [ms]","Time_FFT [ms]","Time_iFFT [ms]","Time_Download [ms]","Time_PlanDestroy [ms]","Time_Total [ms]","Size_DeviceBuffer [bytes]","Size_DevicePlan [bytes]"
"ClFFT","Outplace","Complex","float",3,"oddshape",126,127,129,3,"Skipped",0,0,0,0,0,0,0,0,0,0,0
"ClFFT","Outplace","Complex","float",3,"oddshape",126,127,129,4,"Skipped",0,0,0,0,0,0,0,0,0,0,0
"ClFFT","Outplace","Complex","float",3,"oddshape",126,255,129,0,"OpenCL error CLFFT_NOTIMPLEMENTED [4097] clfft.hpp:229 clfftCreateDefaultPlan(&plan_, context_.ctx, FFTDim, clLengths.data())",0,0,0,0,0,0,0,0,0,6.63163e+07,0
"ClFFT","Outplace","Complex","float",3,"oddshape",126,255,129,1,"Skipped",0,0,0,0,0,0,0,0,0,0,0
"ClFFT","Outplace","Complex","float",3,"oddshape",126,255,129,2,"Skipped",0,0,0,0,0,0,0,0,0,0,0
"ClFFT","Outplace","Complex","float",3,"oddshape",126,255,129,3,"Skipped",0,0,0,0,0,0,0,0,0,0,0
"ClFFT","Outplace","Complex","float",3,"oddshape",126,255,129,4,"Skipped",0,0,0,0,0,0,0,0,0,0,0
"ClFFT","Outplace","Complex","float",3,"oddshape",255,254,259,0,"OpenCL error CLFFT_NOTIMPLEMENTED [4097] clfft.hpp:229 clfftCreateDefaultPlan(&plan_, context_.ctx, FFTDim, clLengths.data())",0,0,0,0,0,0,0,0,0,2.68407e+08,0
"ClFFT","Outplace","Complex","float",3,"oddshape",255,254,259,1,"Skipped",0,0,0,0,0,0,0,0,0,0,0
"ClFFT","Outplace","Complex","float",3,"oddshape",255,254,259,2,"Skipped",0,0,0,0,0,0,0,0,0,0,0
"ClFFT","Outplace","Complex","float",3,"oddshape",255,254,259,3,"Skipped",0,0,0,0,0,0,0,0,0,0,0
"ClFFT","Outplace","Complex","float",3,"oddshape",255,254,259,4,"Skipped",0,0,0,0,0,0,0,0,0,0,0
"ClFFT","Outplace","Complex","float",3,"oddshape",511,513,509,0,"OpenCL error CLFFT_NOTIMPLEMENTED [4097] clfft.hpp:229 clfftCreateDefaultPlan(&plan_, context_.ctx, FFTDim, clLengths.data())",0,0,0,0,0,0,0,0,0,2.13489e+09,0
"ClFFT","Outplace","Complex","float",3,"oddshape",511,513,509,1,"Skipped",0,0,0,0,0,0,0,0,0,0,0
"ClFFT","Outplace","Complex","float",3,"oddshape",511,513,509,2,"Skipped",0,0,0,0,0,0,0,0,0,0,0
"ClFFT","Outplace","Complex","float",3,"oddshape",511,513,509,3,"Skipped",0,0,0,0,0,0,0,0,0,0,0
"ClFFT","Outplace","Complex","float",3,"oddshape",511,513,509,4,"Skipped",0,0,0,0,0,0,0,0,0,0,0
"ClFFT","Outplace","Complex","float",3,"oddshape",1023,513,509,0,"OpenCL error CLFFT_NOTIMPLEMENTED [4097] clfft.hpp:229 clfftCreateDefaultPlan(&plan_, context_.ctx, FFTDim, clLengths.data())",0,0,0,0,0,0,0,0,0,4.27396e+09,0
"ClFFT","Outplace","Complex","float",3,"oddshape",1023,513,509,1,"Skipped",0,0,0,0,0,0,0,0,0,0,0
"ClFFT","Outplace","Complex","float",3,"oddshape",1023,513,509,2,"Skipped",0,0,0,0,0,0,0,0,0,0,0
"ClFFT","Outplace","Complex","float",3,"oddshape",1023,513,509,3,"Skipped",0,0,0,0,0,0,0,0,0,0,0
"ClFFT","Outplace","Complex","float",3,"oddshape",1023,513,509,4,"Skipped",0,0,0,0,0,0,0,0,0,0,0
"ClFFT","Outplace","Complex","float",3,"oddshape",1023,1021,509,0,"OpenCL error CLFFT_NOTIMPLEMENTED [4097] clfft.hpp:229 clfftCreateDefaultPlan(&plan_, context_.ctx, FFTDim, clLengths.data())",0,0,0,0,0,0,0,0,0,8.50627e+09,0
"ClFFT","Outplace","Complex","float",3,"oddshape",1023,1021,509,1,"Skipped",0,0,0,0,0,0,0,0,0,0,0
"ClFFT","Outplace","Complex","float",3,"oddshape",1023,1021,509,2,"Skipped",0,0,0,0,0,0,0,0,0,0,0
"ClFFT","Outplace","Complex","float",3,"oddshape",1023,1021,509,3,"Skipped",0,0,0,0,0,0,0,0,0,0,0
"ClFFT","Outplace","Complex","float",3,"oddshape",1023,1021,509,4,"Skipped",0,0,0,0,0,0,0,0,0,0,0
"ClFFT","Outplace","Complex","float",3,"oddshape",1023,1021,1025,0,"OpenCL error CLFFT_NOTIMPLEMENTED [4097] clfft.hpp:229 clfftCreateDefaultPlan(&plan_, context_.ctx, FFTDim, clLengths.data())",0,0,0,0,0,0,0,0,0,1.71295e+10,0
"ClFFT","Outplace","Complex","float",3,"oddshape",1023,1021,1025,1,"Skipped",0,0,0,0,0,0,0,0,0,0,0
"ClFFT","Outplace","Complex","float",3,"oddshape",1023,1021,1025,2,"Skipped",0,0,0,0,0,0,0,0,0,0,0
"ClFFT","Outplace","Complex","float",3,"oddshape",1023,1021,1025,3,"Skipped",0,0,0,0,0,0,0,0,0,0,0
"ClFFT","Outplace","Complex","float",3,"oddshape",1023,1021,1025,4,"Skipped",0,0,0,0,0,0,0,0,0,0,0
"ClFFT","Outplace","Complex","float",1,"powerof2",262144,0,0,0,"Success",2.40489,0.002854,9.3866,0.512042,0.798216,0.662845,0.43132,0.531963,12.3269,4.1943e+06,2.09715e+06
"ClFFT","Outplace","Complex","float",1,"powerof2",262144,0,0,1,"Success",2.39257,0.002859,9.38618,0.501067,0.783535,0.675269,0.432234,0.538536,12.3207,4.1943e+06,2.09715e+06
"ClFFT","Outplace","Complex","float",1,"powerof2",262144,0,0,2,"Success",2.39382,0.002754,9.37276,0.501736,0.790424,0.66873,0.432452,0.537414,12.3073,4.1943e+06,2.09715e+06
"ClFFT","Outplace","Complex","float",1,"powerof2",262144,0,0,3,"Success",2.38963,0.00281,9.36315,0.505945,0.78282,0.667523,0.432861,0.5317,12.2878,4.1943e+06,2.09715e+06
"ClFFT","Outplace","Complex","float",1,"powerof2",262144,0,0,4,"Success",2.39571,0.002668,9.38487,0.501854,0.794884,0.665934,0.432574,0.537264,12.3211,4.1943e+06,2.09715e+06
"ClFFT","Outplace","Complex","float",1,"powerof2",1048576,0,0,0,"Success",8.69161,0.002614,6.43247,1.36979,3.09275,2.92941,1.29914,0.537145,15.6644,1.67772e+07,8.9129e+06
"ClFFT","Outplace","Complex","float",1,"powerof2",1048576,0,0,1,"Success",8.71142,0.002675,6.43637,1.37113,3.08638,2.95448,1.29896,0.540688,15.6917,1.67772e+07,8.9129e+06
"ClFFT","Outplace","Complex","float",1,"powerof2",1048576,0,0,2,"Success",8.67,0.002623,6.42654,1.37007,3.07389,2.93085,1.29467,0.544445,15.6441,1.67772e+07,8.9129e+06
"ClFFT","Outplace","Complex","float",1,"powerof2",1048576,0,0,3,"Success",8.67359,0.002671,6.43108,1.37023,3.07085,2.93595,1.29608,0.552524,15.6604,1.67772e+07,8.9129e+06
"ClFFT","Outplace","Complex","float",1,"powerof2",1048576,0,0,4,"Success",8.6949,0.002828,6.48133,1.37292,3.08167,2.94312,1.29672,0.547523,15.7272,1.67772e+07,8.9129e+06
"ClFFT","Outplace","Complex","float",1,"powerof2",2097152,0,0,0,"Success",17.1258,0.002757,8.22675,2.55415,6.0975,6.0185,2.45519,0.572847,25.9287,3.35544e+07,1.78258e+07
"ClFFT","Outplace","Complex","float",1,"powerof2",2097152,0,0,1,"Success",17.1282,0.002821,8.20796,2.55856,6.11238,6.00617,2.45058,0.573805,25.9134,3.35544e+07,1.78258e+07
"ClFFT","Outplace","Complex","float",1,"powerof2",2097152,0,0,2,"Success",17.1569,0.002827,8.20208,2.55364,6.12845,6.0227,2.4516,0.567127,25.9295,3.35544e+07,1.78258e+07
"ClFFT","Outplace","Complex","float",1,"powerof2",2097152,0,0,3,"Success",17.1036,0.002873,8.20802,2.55233,6.09162,6.00653,2.4526,0.573578,25.8886,3.35544e+07,1.78258e+07
"ClFFT","Outplace","Complex","float",1,"powerof2",2097152,0,0,4,"Success",17.1455,0.002896,8.23144,2.56112,6.10856,6.02265,2.45266,0.566695,25.9471,3.35544e+07,1.78258e+07
"ClFFT","Outplace","Complex","float",1,"powerof2",4194304,0,0,0,"Success",35.1885,0.002604,8.99427,4.8903,12.7495,12.7993,4.74883,0.600691,44.7867,6.71089e+07,3.4603e+07
"ClFFT","Outplace","Complex","float",1,"powerof2",4194304,0,0,1,"Success",35.1504,0.002777,9.02637,4.88778,12.7758,12.7412,4.74511,0.607293,44.7874,6.71089e+07,3.4603e+07
"ClFFT","Outplace","Complex","float",1,"powerof2",4194304,0,0,2,"Success",35.2011,0.002738,8.99172,4.89394,12.8109,12.7503,4.7454,0.588677,44.7848,6.71089e+07,3.4603e+07
"ClFFT","Outplace","Complex","float",1,"powerof2",4194304,0,0,3,"Success",35.2263,0.002956,8.99254,4.88953,12.8273,12.7647,4.7443,0.597267,44.8197,6.71089e+07,3.4603e+07
"ClFFT","Outplace","Complex","float",1,"powerof2",4194304,0,0,4,"Success",35.0982,0.002868,8.99965,4.88737,12.8031,12.6605,4.74661,0.598574,44.6999,6.71089e+07,3.4603e+07
"ClFFT","Outplace","Complex","float",1,"powerof2",8388608,0,0,0,"Success",64.6468,0.002958,12.7853,8.62456,23.9755,23.6402,8.40587,0.62642,78.0622,1.34218e+08,6.9206e+07
"ClFFT","Outplace","Complex","float",1,"powerof2",8388608,0,0,1,"Success",64.5743,0.00286,12.7491,8.61655,24.0019,23.5521,8.40293,0.628494,77.9554,1.34218e+08,6.9206e+07
"ClFFT","Outplace","Complex","float",1,"powerof2",8388608,0,0,2,"Success",64.5206,0.003283,12.7827,8.62615,23.885,23.6032,8.40555,0.627392,77.9346,1.34218e+08,6.9206e+07
"ClFFT","Outplace","Complex","float",1,"powerof2",8388608,0,0,3,"Success",57.3333,0.002793,12.786,7.78477,21.1295,20.8894,7.52896,0.621941,70.7448,1.34218e+08,6.9206e+07
"ClFFT","Outplace","Complex","float",1,"powerof2",8388608,0,0,4,"Success",57.6485,0.002858,12.8006,7.78493,21.2512,21.0804,7.53136,0.635799,71.0884,1.34218e+08,6.9206e+07
"ClFFT","Outplace","Complex","float",1,"powerof2",16777216,0,0,0,"Success",113.718,0.002753,16.5598,14.871,42.7127,41.7098,14.4237,0.642588,130.924,2.68435e+08,1.36315e+08
"ClFFT","Outplace","Complex","float",1,"powerof2",16777216,0,0,1,"Success",113.76,0.002747,16.4897,14.841,42.99,41.5075,14.4208,0.64128,130.894,2.68435e+08,1.36315e+08
"ClFFT","Outplace","Complex","float",1,"powerof2",16777216,0,0,2,"Success",114.549,0.002812,16.5726,14.8305,43.0642,42.2357,14.4179,0.641371,131.766,2.68435e+08,1.36315e+08
"ClFFT","Outplace","Complex","float",1,"powerof2",16777216,0,0,3,"Success",114.028,0.002775,16.5057,14.847,42.6202,42.1416,14.4189,0.639233,131.177,2.68435e+08,1.36315e+08
"ClFFT","Outplace","Complex","float",1,"powerof2",16777216,0,0,4,"Success",114.19,0.002779,16.4978,14.8361,42.8655,42.0673,14.421,0.645586,131.337,2.68435e+08,1.36315e+08
"ClFFT","Outplace","Complex","float",1,"powerof2",33554432,0,0,0,"Success",215.685,0.002662,11.3622,29.3712,79.7169,77.8777,28.719,0.855683,227.907,5.36871e+08,2.7263e+08
"ClFFT","Outplace","Complex","float",1,"powerof2",33554432,0,0,1,"Success",216.258,0.002728,11.4108,29.4071,79.8883,78.2352,28.7268,0.850721,228.523,5.36871e+08,2.7263e+08
"ClFFT","Outplace","Complex","float",1,"powerof2",33554432,0,0,2,"Success",215.55,0.002637,11.366,29.3607,79.7934,77.674,28.721,0.865013,227.784,5.36871e+08,2.7263e+08
"ClFFT","Outplace","Complex","float",1,"powerof2",33554432,0,0,3,"Success",216.323,0.002729,11.3684,29.3824,79.937,78.2836,28.7195,0.868351,228.563,5.36871e+08,2.7263e+08
"ClFFT","Outplace","Complex","float",1,"powerof2",33554432,0,0,4,"Success",216.328,0.002672,11.373,29.3652,80.0181,78.2301,28.7144,0.859757,228.564,5.36871e+08,2.7263e+08
"ClFFT","Outplace","Complex","float",1,"powerof2",67108864,0,0,0,"Success",435.022,0.00309,11.805,58.3991,160.564,158.736,57.3216,1.00258,447.833,1.07374e+09,5.4526e+08
"ClFFT","Outplace","Complex","float",1,"powerof2",67108864,0,0,1,"Success",435.832,0.003121,11.7587,58.42,160.814,159.279,57.3191,1.00351,448.599,1.07374e+09,5.4526e+08
"ClFFT","Outplace","Complex","float",1,"powerof2",67108864,0,0,2,"Success",436.31,0.00252,11.7018,58.4304,161.723,158.836,57.3199,1.01411,449.031,1.07374e+09,5.4526e+08
"ClFFT","Outplace","Complex","float",1,"powerof2",67108864,0,0,3,"Success",435.758,0.003165,11.8161,58.445,160.806,159.18,57.3263,0.997398,448.575,1.07374e+09,5.4526e+08
"ClFFT","Outplace","Complex","float",1,"powerof2",67108864,0,0,4,"Success",436.906,0.003076,11.8043,58.4114,161.664,159.507,57.3228,0.998719,449.713,1.07374e+09,5.4526e+08
"ClFFT","Outplace","Complex","float",1,"powerof2",134217728,0,0,0,"Success",877.735,0.002477,11.6529,116.649,325.376,321.185,114.525,1.25415,890.645,2.14748e+09,1.09052e+09
"ClFFT","Outplace","Complex","float",1,"powerof2",134217728,0,0,1,"Success",877.254,0.002529,11.7177,116.625,325.876,320.243,114.51,1.25611,890.231,2.14748e+09,1.09052e+09
"ClFFT","Outplace","Complex","float",1,"powerof2",134217728,0,0,2,"Success",879.789,0.002491,11.6323,116.635,327.527,321.107,114.52,1.2662,892.691,2.14748e+09,1.09052e+09
"ClFFT","Outplace","Complex","float",1,"powerof2",134217728,0,0,3,"Success",878.026,0.00254,11.6447,116.634,325.728,321.16,114.503,1.26748,890.942,2.14748e+09,1.09052e+09
"ClFFT","Outplace","Complex","float",1,"powerof2",134217728,0,0,4,"Success",878.695,0.002562,11.646,116.609,326.267,321.298,114.52,1.26097,891.605,2.14748e+09,1.09052e+09
"ClFFT","Outplace","Complex","float",2,"powerof2",512,512,0,0,"Success",1.42181,0.002573,3.44619,0.433726,0.388462,0.225875,0.373264,0.535104,5.40617,4.1943e+06,2.09715e+06
"ClFFT","Outplace","Complex","float",2,"powerof2",512,512,0,1,"Success",1.41491,0.00262,3.46404,0.433526,0.385443,0.227968,0.367483,0.546027,5.4281,4.1943e+06,2.09715e+06
"ClFFT","Outplace","Complex","float",2,"powerof2",512,512,0,2,"Success",1.41982,0.002812,3.46237,0.434056,0.388246,0.224698,0.372337,0.534481,5.42001,4.1943e+06,2.09715e+06
"ClFFT","Outplace","Complex","float",2,"powerof2",512,512,0,3,"Success",1.41608,0.002487,3.45535,0.43368,0.38809,0.225465,0.368362,0.534846,5.40931,4.1943e+06,2.09715e+06
"ClFFT","Outplace","Complex","float",2,"powerof2",512,512,0,4,"Success",1.42302,0.00598,3.41876,0.434048,0.394837,0.225239,0.368412,0.538536,5.3868,4.1943e+06,2.09715e+06
"ClFFT","Outplace","Complex","float",2,"powerof2",1024,1024,0,0,"Success",5.87695,0.002641,5.50798,1.36948,1.63367,1.57506,1.29825,0.544202,11.9323,1.67772e+07,8.38861e+06
"ClFFT","Outplace","Complex","float",2,"powerof2",1024,1024,0,1,"Success",5.88503,0.002724,5.50618,1.36881,1.64312,1.5773,1.29527,0.543024,11.9377,1.67772e+07,8.38861e+06
"ClFFT","Outplace","Complex","float",2,"powerof2",1024,1024,0,2,"Success",5.88322,0.002467,5.53102,1.36873,1.63941,1.57674,1.29787,0.539261,11.9565,1.67772e+07,8.38861e+06
"ClFFT","Outplace","Complex","float",2,"powerof2",1024,1024,0,3,"Success",5.87429,0.002601,5.50769,1.37178,1.6309,1.57507,1.29607,0.546479,11.9316,1.67772e+07,8.38861e+06
"ClFFT","Outplace","Complex","float",2,"powerof2",1024,1024,0,4,"Success",5.8778,0.002604,5.51019,1.36866,1.63746,1.57387,1.29733,0.538935,11.93,1.67772e+07,8.38861e+06
"ClFFT","Outplace","Complex","float",2,"powerof2",2048,2048,0,0,"Success",23.2309,0.002611,8.08615,4.8876,6.87828,6.71835,4.7461,0.594509,31.9148,6.71089e+07,3.35544e+07
"ClFFT","Outplace","Complex","float",2,"powerof2",2048,2048,0,1,"Success",23.2425,0.003099,8.08358,4.88824,6.88248,6.72701,4.7442,0.587402,31.9172,6.71089e+07,3.35544e+07
"ClFFT","Outplace","Complex","float",2,"powerof2",2048,2048,0,2,"Success",23.2247,0.002888,8.08202,4.88771,6.88312,6.70658,4.74665,0.58883,31.899,6.71089e+07,3.35544e+07
"ClFFT","Outplace","Complex","float",2,"powerof2",2048,2048,0,3,"Success",23.2505,0.002836,8.07412,4.88983,6.86969,6.74534,4.74503,0.589823,31.9179,6.71089e+07,3.35544e+07
"ClFFT","Outplace","Complex","float",2,"powerof2",2048,2048,0,4,"Success",23.2683,0.003022,8.07349,4.89778,6.91027,6.71423,4.74542,0.593125,31.9385,6.71089e+07,3.35544e+07
"ClFFT","Outplace","Complex","float",2,"powerof2",4096,4096,0,0,"Success",100.446,0.002876,15.6696,15.8831,34.5402,34.8167,15.205,0.640613,116.759,2.68435e+08,1.34218e+08
"ClFFT","Outplace","Complex","float",2,"powerof2",4096,4096,0,1,"Success",100.223,0.002678,15.6838,15.4785,34.6862,34.8541,15.204,0.64296,116.554,2.68435e+08,1.34218e+08
"ClFFT","Outplace","Complex","float",2,"powerof2",4096,4096,0,2,"Success",99.8409,0.002686,15.685,15.4664,34.3899,34.7817,15.2023,0.644055,116.173,2.68435e+08,1.34218e+08
"ClFFT","Outplace","Complex","float",2,"powerof2",4096,4096,0,3,"Success",99.611,0.002772,15.697,15.4798,34.1829,34.7446,15.203,0.640365,115.952,2.68435e+08,1.34218e+08
"ClFFT","Outplace","Complex","float",2,"powerof2",4096,4096,0,4,"Success",99.421,0.002616,15.6589,15.4869,34.1362,34.5955,15.2019,0.64514,115.728,2.68435e+08,1.34218e+08
"ClFFT","Outplace","Complex","float",2,"powerof2",8192,8192,0,0,"Success",437.133,0.002688,4.95094,58.4966,158.971,162.35,57.3147,0.819739,442.907,1.07374e+09,5.36871e+08
"ClFFT","Outplace","Complex","float",2,"powerof2",8192,8192,0,1,"Success",436.169,0.002711,4.93901,58.5261,158.368,161.942,57.3316,0.841388,441.952,1.07374e+09,5.36871e+08
"ClFFT","Outplace","Complex","float",2,"powerof2",8192,8192,0,2,"Success",436.257,0.002599,4.92887,58.4804,158.521,161.928,57.3267,0.822004,442.012,1.07374e+09,5.36871e+08
"ClFFT","Outplace","Complex","float",2,"powerof2",8192,8192,0,3,"Success",435.641,0.002749,4.93519,58.505,159.038,160.774,57.3231,0.82294,441.402,1.07374e+09,5.36871e+08
"ClFFT","Outplace","Complex","float",2,"powerof2",8192,8192,0,4,"Success",435.254,0.002577,4.92718,58.4872,157.658,161.789,57.3197,0.813955,440.998,1.07374e+09,5.36871e+08
"ClFFT","Outplace","Complex","float",3,"powerof2",64,64,64,0,"Success",1.87639,0.003115,2.2636,0.562019,0.439716,0.280126,0.593958,0.49231,4.63593,4.1943e+06,0
"ClFFT","Outplace","Complex","float",3,"powerof2",64,64,64,1,"Success",1.85243,0.002983,2.24353,0.547618,0.441365,0.276618,0.58628,0.467323,4.56679,4.1943e+06,0
"ClFFT","Outplace","Complex","float",3,"powerof2",64,64,64,2,"Success",1.80782,0.00291,2.22743,0.547016,0.431807,0.277627,0.550838,0.469497,4.50819,4.1943e+06,0
"ClFFT","Outplace","Complex","float",3,"powerof2",64,64,64,3,"Success",1.79609,0.003266,2.22539,0.542364,0.435506,0.276835,0.540872,0.456834,4.48211,4.1943e+06,0
"ClFFT","Outplace","Complex","float",3,"powerof2",64,64,64,4,"Success",1.78669,0.002609,2.2355,0.542001,0.432128,0.275356,0.53665,0.474152,4.49946,4.1943e+06,0
"ClFFT","Outplace","Complex","float",3,"powerof2",128,128,128,0,"Success",8.88783,0.002697,3.83126,2.55187,1.99907,1.86893,2.46748,0.441631,13.1639,3.35544e+07,0
"ClFFT","Outplace","Complex","float",3,"powerof2",128,128,128,1,"Success",8.8699,0.002686,3.80378,2.54818,2.00092,1.86715,2.45316,0.439618,13.1166,3.35544e+07,0
"ClFFT","Outplace","Complex","float",3,"powerof2",128,128,128,2,"Success",8.84421,0.002591,3.78016,2.53446,1.99593,1.86815,2.44513,0.433045,13.0605,3.35544e+07,0
"ClFFT","Outplace","Complex","float",3,"powerof2",128,128,128,3,"Success",8.84858,0.002564,3.78225,2.53169,2.00036,1.8692,2.44679,0.431183,13.0651,3.35544e+07,0
"ClFFT","Outplace","Complex","float",3,"powerof2",128,128,128,4,"Success",8.85707,0.00269,3.77516,2.54406,1.99582,1.86894,2.44776,0.435362,13.0708,3.35544e+07,0
"ClFFT","Outplace","Complex","float",3,"powerof2",128,256,128,0,"Success",19.5166,0.002728,3.69995,4.91534,5.01608,4.82473,4.75987,0.493982,23.7138,6.71089e+07,0
"ClFFT","Outplace","Complex","float",3,"powerof2",128,256,128,1,"Success",19.4935,0.00293,3.68987,4.90611,5.01633,4.82538,4.74516,0.481401,23.6683,6.71089e+07,0
"ClFFT","Outplace","Complex","float",3,"powerof2",128,256,128,2,"Success",19.472,0.002902,3.67902,4.88327,5.02279,4.82236,4.74302,0.47117,23.6258,6.71089e+07,0
"ClFFT","Outplace","Complex","float",3,"powerof2",128,256,128,3,"Success",19.4658,0.002818,3.6705,4.88161,5.02075,4.81786,4.74495,0.476817,23.6165,6.71089e+07,0
"ClFFT","Outplace","Complex","float",3,"powerof2",128,256,128,4,"Success",19.4729,0.002744,3.68009,4.88529,5.02136,4.81875,4.74691,0.475212,23.6315,6.71089e+07,0
"ClFFT","Outplace","Complex","float",3,"powerof2",256,256,256,0,"Success",72.0004,0.002822,3.4906,14.7862,21.5254,21.2626,14.4256,0.515457,76.0099,2.68435e+08,0
"ClFFT","Outplace","Complex","float",3,"powerof2",256,256,256,1,"Success",71.9766,0.003037,3.47438,14.801,21.4982,21.2598,14.417,0.511048,75.9657,2.68435e+08,0
"ClFFT","Outplace","Complex","float",3,"powerof2",256,256,256,2,"Success",71.9339,0.002748,3.46303,14.7912,21.4924,21.2358,14.4137,0.506396,75.9067,2.68435e+08,0
"ClFFT","Outplace","Complex","float",3,"powerof2",256,256,256,3,"Success",71.9522,0.002799,3.47976,14.7727,21.5087,21.2468,14.4235,0.5164,75.9518,2.68435e+08,0
"ClFFT","Outplace","Complex","float",3,"powerof2",256,256,256,4,"Success",71.9556,0.002826,3.47735,14.7534,21.5278,21.2546,14.4192,0.510488,75.9468,2.68435e+08,0
"ClFFT","Outplace","Complex","float",3,"powerof2",512,512,512,0,"Success",1068.72,0.002915,5.17573,116.14,419.085,419,114.494,0.743775,1074.64,2.14748e+09,0
"ClFFT","Outplace","Complex","float",3,"powerof2",512,512,512,1,"Success",1068.64,0.002638,5.13215,116.125,418.965,419.047,114.504,0.742712,1074.52,2.14748e+09,0
"ClFFT","Outplace","Complex","float",3,"powerof2",512,512,512,2,"Success",1068.99,0.002846,5.15838,116.148,419.124,419.222,114.498,0.742491,1074.9,2.14748e+09,0
"ClFFT","Outplace","Complex","float",3,"powerof2",512,512,512,3,"Success",1068.77,0.002829,5.12341,116.142,419.045,419.06,114.521,0.740322,1074.64,2.14748e+09,0
"ClFFT","Outplace","Complex","float",3,"powerof2",512,512,512,4,"Success",1068.85,0.002744,5.1566,116.125,418.971,419.252,114.503,0.734724,1074.75,2.14748e+09,0
"ClFFT","Outplace","Complex","float",3,"powerof2",1024,512,512,0,"Success",2255.42,0.002766,6.187,232.884,898.553,894.924,229.061,1.00648,2262.62,4.29497e+09,0
"ClFFT","Outplace","Complex","float",3,"powerof2",1024,512,512,1,"Success",2255.28,0.003236,6.21386,232.95,898.495,894.779,229.05,1.01069,2262.5,4.29497e+09,0
"ClFFT","Outplace","Complex","float",3,"powerof2",1024,512,512,2,"Success",2255.1,0.002828,6.19405,232.916,898.582,894.565,229.04,1.00667,2262.31,4.29497e+09,0
"ClFFT","Outplace","Complex","float",3,"powerof2",1024,512,512,3,"Success",2254.27,0.002748,6.18785,232.797,898.367,894.063,229.047,1.01031,2261.48,4.29497e+09,0
"ClFFT","Outplace","Complex","float",3,"powerof2",1024,512,512,4,"Success",2252.02,0.002672,6.19029,232.882,898.271,894.212,226.656,1.07369,2259.29,4.29497e+09,0
"ClFFT","Outplace","Complex","float",3,"powerof2",1024,1024,512,0,"Success",4659.06,0.002759,7.22794,508.128,1846.45,1837.89,466.582,1.53267,4667.82,8.58993e+09,0
"ClFFT","Outplace","Complex","float",3,"powerof2",1024,1024,512,1,"Success",4658.39,0.002842,7.23914,507.916,1846.06,1837.72,466.696,1.5294,4667.16,8.58993e+09,0
"ClFFT","Outplace","Complex","float",3,"powerof2",1024,1024,512,2,"Success",4658.72,0.002821,7.20966,507.884,1846.33,1838.04,466.454,1.53937,4667.47,8.58993e+09,0
"ClFFT","Outplace","Complex","float",3,"powerof2",1024,1024,512,3,"Success",4659.07,0.002796,7.24018,508.003,1846.29,1838.21,466.575,1.51645,4667.83,8.58993e+09,0
"ClFFT","Outplace","Complex","float",3,"powerof2",1024,1024,512,4,"Success",4658.97,0.002948,7.24229,508.22,1846,1837.98,466.766,1.51322,4667.72,8.58993e+09,0
"ClFFT","Outplace","Complex","float",3,"powerof2",1024,1024,1024,0,"OpenCL error CL_MEM_OBJECT_ALLOCATION_FAILURE [-4] clfft.hpp:280 clfftEnqueueTransform(plan_, CLFFT_FORWARD, 1, &queue_, 0, 0, 0, &data_, IsInplace ? &data_ : &data_transform_, 0)",0,0.006033,10.2451,1017.7,0,0,0,0,0,1.71799e+10,0
"ClFFT","Outplace","Complex","float",3,"powerof2",1024,1024,1024,1,"Skipped",0,0,0,0,0,0,0,0,0,0,0
"ClFFT","Outplace","Complex","float",3,"powerof2",1024,1024,1024,2,"Skipped",0,0,0,0,0,0,0,0,0,0,0
"ClFFT","Outplace","Complex","float",3,"powerof2",1024,1024,1024,3,"Skipped",0,0,0,0,0,0,0,0,0,0,0
"ClFFT","Outplace","Complex","float",3,"powerof2",1024,1024,1024,4,"Skipped",0,0,0,0,0,0,0,0,0,0,0
"ClFFT","Outplace","Complex","float",1,"radix357",390625,0,0,0,"Success",3.60808,0.002535,4.66755,0.645184,1.26992,1.12075,0.571766,0.545077,8.82379,6.25e+06,3.125e+06
"ClFFT","Outplace","Complex","float",1,"radix357",390625,0,0,1,"Success",3.59835,0.002882,4.6571,0.643947,1.26471,1.1285,0.560702,0.54069,8.79961,6.25e+06,3.125e+06
"ClFFT","Outplace","Complex","float",1,"radix357",390625,0,0,2,"Success",3.613,0.002713,4.64197,0.648274,1.27055,1.12866,0.565003,0.543877,8.80207,6.25e+06,3.125e+06
"ClFFT","Outplace","Complex","float",1,"radix357",390625,0,0,3,"Success",3.62517,0.002444,4.66927,0.644401,1.28101,1.13335,0.565932,0.549663,8.84711,6.25e+06,3.125e+06
