; "ClFFT Informations","Device","Tesla K20Xm","Hardware","OpenCL 1.2 CUDA","Software","352.39","OpenCL","OpenCL C 1.2 ","ComputeUnits","14"
; "Time_ContextCreate [ms]", 971.768
; "Time_ContextDestroy [ms]", 28.1309
"library","inplace","complex","precision","dim","kind","nx","ny","nz","run","Time_Device [ms]","Time_Allocation [ms]","Time_PlanInit [ms]","Time_Upload [ms]","Time_FFT [ms]","Time_iFFT [ms]","Time_Download [ms]","Time_PlanDestroy [ms]","Time_Total [ms]","Size_DeviceBuffer [bytes]","Size_DevicePlan [bytes]"
ClFFT,Outplace,Real,float,3,2,64,64,64,4,4.91703,0.003675,2.89062,0.680454,0.422443,0.115182,0.498657,0.320995,8.13338,3.14573e+06,16896
ClFFT,Outplace,Real,float,3,2,128,128,128,0,10.6912,0.003261,4.25951,3.03158,0.30096,0.128925,2.76636,0.323669,15.279,2.51658e+07,66560
ClFFT,Outplace,Real,float,3,2,128,128,128,1,10.6575,0.003453,4.27597,3.00851,0.298894,0.125381,2.77678,0.323174,15.2613,2.51658e+07,66560
ClFFT,Outplace,Real,float,3,2,128,128,128,2,10.5374,0.003878,4.25847,2.98193,0.290812,0.133606,2.76469,0.343809,15.1447,2.51658e+07,66560
ClFFT,Outplace,Real,float,3,2,128,128,128,3,10.6231,0.00376,4.27094,2.97635,0.298246,0.125675,2.77933,0.323544,15.2226,2.51658e+07,66560
ClFFT,Outplace,Real,float,3,2,128,128,128,4,10.606,0.003825,4.27502,2.96791,0.309076,0.126603,2.77039,0.329198,15.2152,2.51658e+07,66560
ClFFT,Outplace,Real,float,3,2,128,256,128,0,17.0651,0.004002,4.93243,5.91524,0.677656,0.130482,5.20148,0.369277,22.3723,5.03316e+07,66560
ClFFT,Outplace,Real,float,3,2,128,256,128,1,16.9581,0.003678,5.08866,5.92618,0.597025,0.128237,5.22133,0.368144,22.4199,5.03316e+07,66560
ClFFT,Outplace,Real,float,3,2,128,256,128,2,17.2104,0.003998,4.96978,5.87606,0.668293,0.130895,5.17967,0.373107,22.5586,5.03316e+07,66560
ClFFT,Outplace,Real,float,3,2,128,256,128,3,16.9509,0.003756,5.03353,5.91918,0.597963,0.130478,5.18073,0.372318,22.3617,5.03316e+07,66560
ClFFT,Outplace,Real,float,3,2,128,256,128,4,17.2483,0.003722,4.96628,5.89928,0.571008,0.13007,5.20463,0.368231,22.5878,5.03316e+07,66560
ClFFT,Outplace,Real,float,3,2,256,256,256,0,50.4759,0.003474,4.34948,22.8525,0.788191,0.288184,22.0165,0.522809,55.3529,2.01327e+08,264192
ClFFT,Outplace,Real,float,3,2,256,256,256,1,50.6223,0.003751,4.50961,22.8063,0.802623,0.321114,22.1055,0.487352,55.6241,2.01327e+08,264192
ClFFT,Outplace,Real,float,3,2,256,256,256,2,50.5272,0.004206,4.30512,22.856,0.85379,0.288391,21.9828,0.507589,55.3455,2.01327e+08,264192
ClFFT,Outplace,Real,float,3,2,256,256,256,3,50.9352,0.003685,4.51698,22.8209,0.803768,0.627464,22.0685,0.487167,55.9444,2.01327e+08,264192
ClFFT,Outplace,Real,float,3,2,256,256,256,4,50.5569,0.003992,4.39966,22.7928,0.876586,0.287132,22.0512,0.503788,55.4657,2.01327e+08,264192
ClFFT,Outplace,Real,float,3,2,512,512,512,0,369.425,0.004131,6.36051,179.709,1.59068,0.355691,180.847,0.753595,376.544,1.61061e+09,1.05267e+06
ClFFT,Outplace,Real,float,3,2,512,512,512,1,369.024,0.003589,6.44906,179.214,1.89197,0.346814,180.889,0.740983,376.219,1.61061e+09,1.05267e+06
ClFFT,Outplace,Real,float,3,2,512,512,512,2,369.089,0.003541,6.58405,179.443,1.80429,0.347663,180.835,0.749804,376.428,1.61061e+09,1.05267e+06
ClFFT,Outplace,Real,float,3,2,512,512,512,3,369.188,0.00384,6.36029,179.318,1.89292,0.354531,180.87,0.746192,376.299,1.61061e+09,1.05267e+06
ClFFT,Outplace,Real,float,3,2,512,512,512,4,369.003,0.004107,6.53618,179.34,1.83408,0.35785,180.788,0.732361,376.277,1.61061e+09,1.05267e+06
ClFFT,Outplace,Real,float,2,3,625,343,0,0,7.10465,0.003541,5.33016,0.587404,0.346904,0.329442,0.397463,0.400775,12.8403,2.5725e+06,858872
ClFFT,Outplace,Real,float,2,3,625,343,0,1,7.09053,0.003829,5.32421,0.578823,0.339569,0.332542,0.393436,0.402996,12.8229,2.5725e+06,858872
ClFFT,Outplace,Real,float,2,3,625,343,0,2,7.08721,0.003564,5.29143,0.581046,0.339679,0.329493,0.39919,0.394208,12.7777,2.5725e+06,858872
ClFFT,Outplace,Real,float,2,3,625,343,0,3,7.09529,0.003514,5.30798,0.57801,0.343816,0.33385,0.394258,0.395768,12.8037,2.5725e+06,858872
ClFFT,Outplace,Real,float,2,3,625,343,0,4,7.13295,0.003424,5.31487,0.581312,0.346257,0.332275,0.394338,0.394441,12.847,2.5725e+06,858872
ClFFT,Outplace,Real,float,2,3,729,2187,0,0,21.3091,0.003398,13.7875,2.3442,1.66888,1.33396,2.00911,0.42284,35.5239,1.91319e+07,6.38604e+06
ClFFT,Outplace,Real,float,2,3,729,2187,0,1,21.4722,0.003693,14.0249,2.31648,1.76252,1.33154,2.00924,0.416043,35.9179,1.91319e+07,6.38604e+06
ClFFT,Outplace,Real,float,2,3,729,2187,0,2,21.5037,0.003571,13.9524,2.34205,1.69035,1.32004,2.01905,0.41043,35.8712,1.91319e+07,6.38604e+06
ClFFT,Outplace,Real,float,2,3,729,2187,0,3,21.3267,0.003745,13.7112,2.33692,1.66214,1.32655,2.0061,0.414018,35.4567,1.91319e+07,6.38604e+06
ClFFT,Outplace,Real,float,2,3,729,2187,0,4,21.2849,0.003452,13.9294,2.33175,1.65038,1.31727,2.0245,0.428928,35.6478,1.91319e+07,6.38604e+06
ClFFT,Outplace,Real,float,2,3,2187,2401,0,0,56.3571,0.003651,29.0881,7.4132,6.58958,6.28235,6.48891,0.455832,85.9059,6.30118e+07,2.10136e+07
ClFFT,Outplace,Real,float,2,3,2187,2401,0,1,56.7632,0.003695,29.5367,7.42651,6.6491,6.46792,6.50746,0.451576,86.7563,6.30118e+07,2.10136e+07
ClFFT,Outplace,Real,float,2,3,2187,2401,0,2,56.6357,0.00397,29.2466,7.36196,6.47549,6.44547,6.49267,0.480604,86.3681,6.30118e+07,2.10136e+07
ClFFT,Outplace,Real,float,2,3,2187,2401,0,3,56.9926,0.003705,29.3791,7.37278,6.46995,6.61611,6.50252,0.442481,86.819,6.30118e+07,2.10136e+07
ClFFT,Outplace,Real,float,2,3,2187,2401,0,4,56.2534,0.003849,28.7886,7.40662,6.47426,6.34606,6.51173,0.456503,85.5035,6.30118e+07,2.10136e+07
ClFFT,Outplace,Real,float,2,3,3125,6561,0,0,123.622,0.008362,18.5448,27.7302,25.1359,24.6866,27.1303,0.633461,142.81,2.46038e+08,8.20387e+07
ClFFT,Outplace,Real,float,2,3,3125,6561,0,1,123.902,0.003604,18.4375,27.8693,25.124,24.5787,27.2452,0.658115,143.002,2.46038e+08,8.20387e+07
ClFFT,Outplace,Real,float,2,3,3125,6561,0,2,124.353,0.003522,18.4503,27.8966,25.0786,24.7928,27.157,0.650112,143.458,2.46038e+08,8.20387e+07
ClFFT,Outplace,Real,float,2,3,3125,6561,0,3,123.804,0.003464,18.2939,27.7462,25.1481,24.6011,27.228,0.672358,142.775,2.46038e+08,8.20387e+07
ClFFT,Outplace,Real,float,2,3,3125,6561,0,4,123.742,0.003356,18.5077,27.8346,25.1842,24.6049,27.1959,0.637426,142.892,2.46038e+08,8.20387e+07
ClFFT,Outplace,Real,float,3,3,125,125,125,0,9.81588,0.00339,4.10369,2.7395,0.493209,0.138463,2.60186,0.339077,14.2634,2.34375e+07,63000
ClFFT,Outplace,Real,float,3,3,125,125,125,1,9.95068,0.003476,3.7315,2.70546,0.465622,0.132145,2.59255,0.349366,14.036,2.34375e+07,63000
ClFFT,Outplace,Real,float,3,3,125,125,125,2,9.73526,0.003844,3.85365,2.70493,0.459685,0.138694,2.59399,0.327601,13.9214,2.34375e+07,63000
ClFFT,Outplace,Real,float,3,3,125,125,125,3,9.94262,0.003541,3.7514,2.69281,0.573518,0.133026,2.59379,0.32705,14.0257,2.34375e+07,63000
ClFFT,Outplace,Real,float,3,3,125,125,125,4,9.77223,0.003505,3.88263,2.69608,0.470433,0.132074,2.61091,0.326642,13.9863,2.34375e+07,63000
ClFFT,Outplace,Real,float,3,3,125,243,128,0,15.5784,0.003806,4.396,5.4814,0.528285,0.131007,4.8164,0.356566,20.336,4.6656e+07,64512
ClFFT,Outplace,Real,float,3,3,125,243,128,1,15.7653,0.003796,4.34193,5.42298,0.746736,0.128141,4.82069,0.369063,20.4812,4.6656e+07,64512
ClFFT,Outplace,Real,float,3,3,125,243,128,2,15.59,0.003924,4.32374,5.46255,0.694814,0.129181,4.85691,0.354305,20.2732,4.6656e+07,64512
ClFFT,Outplace,Real,float,3,3,125,243,128,3,15.3701,0.003497,4.40861,5.43148,0.545146,0.128609,4.81499,0.360061,20.1437,4.6656e+07,64512
ClFFT,Outplace,Real,float,3,3,125,243,128,4,15.3525,0.003514,4.65493,5.43412,0.495713,0.129493,4.81832,0.348755,20.361,4.6656e+07,64512
ClFFT,Outplace,Real,float,3,3,243,243,343,0,60.4367,0.003646,4.87524,27.3843,0.872949,0.300041,26.7228,0.508526,65.8253,2.43046e+08,334768
ClFFT,Outplace,Real,float,3,3,243,243,343,1,60.4202,0.004333,5.01233,27.359,0.905548,0.299065,26.7476,0.51919,65.9574,2.43046e+08,334768
ClFFT,Outplace,Real,float,3,3,243,243,343,2,60.5476,0.003548,4.86511,27.3346,0.849427,0.301348,26.9343,0.508871,65.9263,2.43046e+08,334768
ClFFT,Outplace,Real,float,3,3,243,243,343,3,60.582,0.003775,5.02974,27.3916,0.913896,0.297706,26.7375,0.52666,66.1435,2.43046e+08,334768
ClFFT,Outplace,Real,float,3,3,243,243,343,4,60.2917,0.003309,4.91718,27.3186,0.855832,0.295656,26.7229,0.505961,65.7195,2.43046e+08,334768
ClFFT,Outplace,Real,float,3,3,625,729,343,0,430.093,0.003867,5.95767,208.839,2.01888,0.353037,212.485,0.820619,436.876,1.87535e+09,858872
ClFFT,Outplace,Real,float,3,3,625,729,343,1,429.646,0.003358,5.98758,208.564,1.94187,0.358372,212.406,0.832257,436.47,1.87535e+09,858872
ClFFT,Outplace,Real,float,3,3,625,729,343,2,430.232,0.007322,6.06462,208.607,2.05168,0.350159,212.987,0.81608,437.121,1.87535e+09,858872
ClFFT,Outplace,Real,float,3,3,625,729,343,3,430.052,0.003396,6.14461,208.737,2.0081,0.347732,212.649,0.803266,437.005,1.87535e+09,858872
ClFFT,Outplace,Real,float,3,3,625,729,343,4,430.057,0.003613,6.04687,208.897,1.90546,0.349168,212.455,0.810488,436.919,1.87535e+09,858872
